Wick Airport
Location  3365E 9522N 36m amsl
Estimated data is marked with a * after the value.
Missing data (more than 2 days missing in month) is marked by  ---.
Sunshine data taken from an automatic Kipp & Zonen sensor marked with a #, otherwise sunshine data taken from a Campbell Stokes recorder.
   yyyy  mm   tmax    tmin      af    rain     sun
              degC    degC    days      mm   hours
   1942   8   15.5    10.2       0    43.5    ---
   1942   9   14.4     7.4       0    81.7    ---
   1942  10   11.0     5.1       0   109.1    ---
   1942  11    8.6     3.2       3    34.4    ---
   1942  12    7.9     3.0       6    91.3    ---
   1943   1    6.4     1.8       6    58.9    ---
   1943   2    8.7     2.2       3    83.1    ---
   1943   3    9.1     3.0       4    26.8    ---
   1943   4   11.3     4.2       2    63.5    ---
   1943   5   11.8     5.3       1    56.4    ---
   1943   6   14.4     8.1       0    44.7    ---
   1943   7   15.4     8.9       0    89.0    ---
   1943   8   14.9     8.2       0    84.7    ---
   1943   9   14.2     8.0       0    90.0    ---
   1943  10   12.9     7.6       0    43.1    ---
   1943  11    8.1     3.2       1   103.8    ---
   1943  12    7.2     2.3       3    51.6    ---
   1944   1    7.1     1.5       8    92.9    ---
   1944   2    6.6     1.0       8    50.6    ---
   1944   3    7.2     1.1      12    67.9    ---
   1944   4   10.1     4.5       2    51.9    ---
   1944   5   11.3     5.9       0    60.9    ---
   1944   6   13.3     7.7       0    75.0    ---
   1944   7   14.7    10.4       0    34.8    ---
   1944   8   16.8    10.2       0    40.2    ---
   1944   9   13.6     7.0       0    77.9    ---
   1944  10   11.2     5.5       0    76.1    ---
   1944  11    6.9     1.7       4   107.4    ---
   1944  12    6.2     1.4       7    79.5    ---
   1945   1    3.7    -2.5      23    93.1    ---
   1945   2    8.1     2.3       4    48.9    ---
   1945   3   10.4     4.4       0    29.2    88.1
   1945   4   10.7     4.1       2    44.7   136.6
   1945   5   11.5     5.8       0    64.3   165.3
   1945   6   14.5     8.2       0    72.9   183.8
   1945   7   16.7    10.9       0    73.9   108.0
   1945   8   16.1     9.5       0    59.3   132.5
   1945   9   15.2     8.4       0    63.5   131.7
   1945  10   13.2     7.3       1    95.1    68.1
   1945  11   10.3     6.0       0    31.7    41.2
   1945  12    8.1     2.5       3   137.4    23.1
   1946   1    6.5     1.6       6    34.1    65.1
   1946   2    6.4     0.4      10    82.8    68.2
   1946   3    8.0     1.9       6    40.8    89.5
   1946   4   11.4     3.6       2    31.6   151.8
   1946   5   11.5     5.0       1    35.6   200.8
   1946   6   14.7     7.4       0    69.3   183.4
   1946   7   16.6    10.5       0    87.8   138.0
   1946   8   16.1     8.7       0    50.4   197.8
   1946   9   15.0     8.8       0    54.7   129.3
   1946  10   11.3     6.1       1     9.7    78.3
   1946  11    9.3     3.9       6   107.0    33.1
   1946  12    6.9     1.3       7    48.2    45.4
   1947   1    5.9     1.6       4    75.1    46.1
   1947   2    2.2    -2.9      24    36.4    62.7
   1947   3   ---     -2.5      17    43.9   127.6
   1947   4   ---      2.9       5    46.0   141.0
   1947   5   ---      6.1       0    31.4   176.8
   1947   6   ---      8.0       0    64.4   121.9
   1947   7   ---     10.0       0    22.4   195.1
   1947   8   18.3    11.0       0     1.4   248.4
   1947   9   15.0     8.3       0    98.9   118.1
   1947  10   12.5     7.4       0    41.1    74.7
   1947  11    7.6     2.3       8   128.3    49.3
   1947  12    7.1     2.3       8    89.7    28.7
   1948   1    5.2     0.6      10   100.3    47.9
   1948   2    6.4     1.8       2    58.2    79.0
   1948   3   10.4     3.4       2    27.2   171.3
   1948   4   10.2     3.5       5    41.2   163.6
   1948   5   11.6     4.5       4    42.8   252.9
   1948   6   13.8     8.1       0    72.9   184.4
   1948   7   15.5     9.5       0    44.1   147.7
   1948   8   14.2     9.9       0    74.6    83.6
   1948   9   14.4     8.0       1    78.7   133.2
   1948  10   10.6     4.7       5   110.0    81.6
   1948  11    9.8     3.9       6    55.8    59.3
   1948  12    8.0     4.1       1    75.7    48.9
   1949   1    7.2     1.1      13   101.4    39.4
   1949   2    8.1     1.4       7    53.1   114.8
   1949   3    6.8     1.5       9    88.5    85.5
   1949   4   11.4     3.6       6    44.4   131.9
   1949   5   12.2     5.5       0    50.3   191.5
   1949   6   14.5     6.4       0    35.5   244.5
   1949   7   16.6     9.5       0    17.4   154.4
   1949   8   15.9    10.2       0   100.0   117.5
   1949   9   15.3    10.1       0    60.4    98.9
   1949  10   12.8     7.4       2    29.3    96.4
   1949  11    9.6     3.9       3    72.2    56.5
   1949  12    6.4     0.9       7    98.9    34.7
   1950   1    7.0     2.8       4    88.0    46.9
   1950   2    6.0    -0.1      11    48.2    87.4
   1950   3    9.2     3.3       5    66.3   108.9
   1950   4    9.1     2.2       5    62.0   170.9
   1950   5   11.7     5.0       1    18.4   198.1
   1950   6   15.9     8.4       0    49.7   158.6
   1950   7   15.8    10.2       0    90.3   163.3
   1950   8   16.6    10.9       0    87.3   187.8
   1950   9   13.8     8.0       0   122.2   117.6
   1950  10   11.8     6.0       1    44.4   106.2
   1950  11    7.1     2.1       7   104.3    67.3
   1950  12    3.8    -1.1      19   115.7    24.2
